state_po,office,BPI,weighted_polls,weighted_sd,weighted_var,lean,dem_wins
AL,Senate,38.85691108757344,32.50591016548463,4.946617598047616,24.46902566131436,34.77123272884414,2.7778
AL,Governor,38.85691108757344,29.83490566037736,4.9074452733733125,24.083019111154066,33.052942110332296,1.5754
AK,Senate,42.34414164928131,60.666160918921285,6.738527998453184,45.40775958593747,59.12468230566595,80.1397
AK,Governor,42.34414164928131,42.34414164928131,3.662409694796975,13.41324477254287,42.34414164928131,15.0659
AZ,Senate,41.38652082164871,51.87891514378429,4.536389253223082,20.57882745675788,51.139633441730226,55.8748
AZ,Governor,41.38652082164871,48.8245980487441,3.774690684632256,14.248289764649533,48.29948375539755,40.6043
AR,Senate,36.5803502611594,38.53795216522996,5.134547662801445,26.363579701579788,37.853370765164975,7.6797
AR,Governor,36.5803502611594,42.55121006804028,4.034434216657972,16.276659448540624,40.578385005208446,9.6048
CA,Governor,62.58687245579007,61.42674908022207,4.322094060486339,18.68049706769129,61.66996001222381,94.8944
CA,Senate,62.58687245579007,62.58687245579008,3.1657890566840363,10.0222203514204,62.58687245579007,98.7517
CO,Senate,54.268120302384304,55.60176865081943,4.610477131033446,21.25649937578239,55.45005078572216,75.6556
CO,Governor,54.268120302384304,56.80888127268098,4.029822506564343,16.23946943441252,56.51724727570419,81.7595
CT,Senate,58.526242019500806,56.27725130538976,3.235312153741832,10.467244732149611,56.6343311612916,82.7968
CT,Governor,58.526242019500806,57.78020959839506,3.8193461226278895,14.5874048044327,57.89654968507509,85.5075
FL,Senate,48.53526438955828,46.62428699178038,4.1141418041035225,16.92616278427219,46.85677917408649,31.6817
FL,Governor,48.53526438955828,44.47125490026086,3.92514920368256,15.406796271169831,44.92956318015634,21.1664
GA,Senate,41.97169174882852,50.270961788808,4.444957688225636,19.75764885011619,49.72716123822628,48.3986
GA,Governor,41.97169174882852,46.396417801752946,3.565553230795726,12.71316984163784,46.090792301943665,24.7463
HI,Governor,69.17210294990738,69.17210294990738,3.000499635207481,9.002998060880227,69.17210294990738,99.9965
HI,Senate,69.17210294990738,69.17210294990738,3.000499635207481,9.002998060880227,69.17210294990738,99.996
ID,Governor,34.35676477964845,34.35676477964845,4.286929328014468,18.377763063390574,34.35676477964845,1.0679
ID,Senate,34.35676477964845,34.35676477964845,4.286929328014468,18.377763063390574,34.35676477964845,1.1137
IL,Senate,57.926424852004544,58.383895351127244,4.982891156921185,24.829204281723342,58.32335584781115,85.0444
IL,Governor,57.926424852004544,58.516371897735056,4.787873004172271,22.9237279040816,58.43894954735594,86.1325
IN,Senate,42.42633551137972,48.275862068965516,2.6172439738939755,6.849966018884329,42.60307472937169,12.9563
IA,Senate,45.49003365482535,45.58763956010352,4.050579530085818,16.407194529550246,45.5782788420893,26.1396
IA,Governor,45.49003365482535,41.11072203909546,4.073505154807321,16.593444246241813,41.56980563888295,10.995
KS,Senate,43.25556533851103,41.160742602400255,2.9742911521792568,8.846407857931812,43.12929260157706,8.7749
KS,Governor,43.25556533851103,52.87519663772351,3.0897056684974475,9.54628111794526,44.68081325671171,15.1319
KY,Senate,38.46817941987608,41.48936170212766,3.2592512044821667,10.622718413918454,38.559462259387914,4.1165
LA,Senate,20.82507169120932,36.28225457597397,5.2286269123327225,27.338539388370023,30.980335467841158,0.7879
ME,Governor,47.50684461591846,56.09365474051017,4.330069138669917,18.74949874566164,53.40343479706182,68.715
MD,Governor,59.60060257679597,68.22384144294344,4.750070171951996,22.563166638468065,65.20825950883982,98.2578
