state_po,office,BPI,weighted_polls,weighted_sd,weighted_var,lean,dem_wins
AL,Governor,38.85691108757344,38.85691108757344,3.4435750397803706,11.85820905459838,38.85691108757344,3.3347
AL,Senate,38.85691108757344,38.85691108757344,3.4435750397803706,11.85820905459838,39.04262339248794,3.5927
AK,Senate,42.34414164928131,42.34414164928131,3.662409694796975,13.41324477254287,42.529853954195815,15.6193
AK,Governor,42.34414164928131,42.34414164928131,3.662409694796975,13.41324477254287,42.34414164928131,15.0523
AZ,Senate,41.38652082164871,53.5237675848975,4.51229593292106,20.360814586255938,52.48732946983084,62.4722
AZ,Governor,41.38652082164871,49.98966813071087,4.204614050022156,17.678779309643712,49.202471748948916,45.757
AR,Senate,36.5803502611594,41.21621621621621,4.627978184508368,21.41818207628537,39.628902090812424,9.3356
AR,Governor,36.5803502611594,38.4079499748091,3.942670657697096,15.54465191506565,38.1159915937943,4.4365
CA,Governor,62.58687245579007,63.22584845366581,3.9122461194439593,15.305669699104318,63.0891934582218,97.6996
CA,Senate,62.58687245579007,62.58687245579008,3.1657890566840363,10.0222203514204,62.772584760704575,98.8592
CO,Senate,54.268120302384304,53.10826516001141,4.358842537463181,18.99950826639846,53.31687439219629,66.9897
CO,Governor,54.268120302384304,56.23660624136817,3.83653743082242,14.719019458101492,55.8318333741144,79.9964
CT,Senate,58.526242019500806,58.278313495659376,3.3163440666429933,10.998137968358186,58.37105435865733,88.9894
CT,Governor,58.526242019500806,57.64337455892965,3.242780733122553,10.515626883110842,57.82666614582989,87.3946
FL,Senate,48.53526438955828,47.94238852627325,4.5012514300986775,20.261264436965387,48.01225239423857,38.8633
FL,Governor,48.53526438955828,46.41310096149235,4.125591378434008,17.020504221809013,46.606980313110256,30.2075
GA,Senate,41.97169174882852,51.4118832070629,4.06178796311479,16.4981214573042,50.58025509776985,53.6339
GA,Governor,41.97169174882852,47.174589367525435,3.432499904509738,11.78205559445936,46.7279182167995,27.524
HI,Governor,69.17210294990738,69.17210294990738,3.000499635207481,9.002998060880227,69.17210294990738,99.995
HI,Senate,69.17210294990738,69.17210294990738,3.000499635207481,9.002998060880227,69.35781525482189,99.9973
ID,Governor,34.35676477964845,34.35676477964845,4.286929328014468,18.377763063390574,34.35676477964845,1.0495
ID,Senate,34.35676477964845,34.35676477964845,4.286929328014468,18.377763063390574,34.542477084562954,1.1367
