state_po,office,BPI,weighted_polls,weighted_sd,weighted_var,lean,dem_wins
AL,Governor,38.85691108757344,38.85691108757344,3.4435750397803706,11.85820905459838,38.85691108757344,6.3675
AL,Senate,38.85691108757344,38.85691108757344,3.4435750397803706,11.85820905459838,39.04086169991203,6.6555
AK,Senate,42.34414164928131,42.34414164928131,3.662409694796975,13.41324477254287,42.5280922616199,43.3113
AK,Governor,42.34414164928131,42.34414164928131,3.662409694796975,13.41324477254287,42.34414164928131,43.1265
AZ,Senate,41.38652082164871,53.13989726316054,4.143623311454655,17.169614147230437,52.02424852079569,57.9385
AZ,Governor,41.38652082164871,49.991782453838155,3.861908500551465,14.914337266631662,49.093919916941275,46.341
AR,Senate,36.5803502611594,41.21621621621621,4.627978184508368,21.41818207628537,39.6282737171134,18.1215
AR,Governor,36.5803502611594,38.40794997480911,3.83162009985922,14.681312589645175,38.02480776851985,13.3737
CA,Governor,62.58687245579007,63.22584845366581,3.9122461194439593,15.305669699104318,63.0891934582218,95.9084
CA,Senate,62.58687245579007,62.58687245579008,3.1657890566840363,10.0222203514204,62.770823068128664,97.0161
CO,Senate,54.268120302384304,54.56432213110871,4.234722804740529,17.93287723298949,54.54691933193334,68.8449
CO,Governor,54.268120302384304,57.484457622313776,3.670540906567015,13.4728705467818,56.9799058526237,78.6982
CT,Senate,58.526242019500806,58.27831349565936,3.3163440666429933,10.998137968358186,58.37067759318924,63.1955
CT,Governor,58.526242019500806,57.64337455892966,3.242780733122553,10.515626883110844,57.8266661458299,62.3384
FL,Senate,48.53526438955828,47.94238852627325,4.436228121994525,19.680119950375072,48.028289510905,38.9936
FL,Governor,48.53526438955828,46.41310096149234,4.059751581811465,16.481582906020694,46.65595782218899,30.5434
GA,Senate,41.97169174882852,52.452143366468775,4.258076783242128,18.131217891985628,51.529560560215074,59.1763
GA,Governor,41.97169174882852,47.42732710011076,3.5692069155182367,12.739238005783204,46.9601095273365,29.6927
HI,Governor,69.17210294990738,69.17210294990738,3.000499635207481,9.002998060880227,69.17210294990738,99.9945
HI,Senate,69.17210294990738,69.17210294990738,3.000499635207481,9.002998060880227,69.35605356224598,99.9948
ID,Governor,34.35676477964845,34.35676477964845,4.286929328014468,18.377763063390574,34.35676477964845,1.3012
ID,Senate,34.35676477964845,34.35676477964845,4.286929328014468,18.377763063390574,34.54071539198704,1.3861
IL,Senate,57.926424852004544,61.53811595338949,3.952283298908773,15.620543274833208,60.33942107156933,91.1897
IL,Governor,57.926424852004544,58.0603333331569,3.736726831122105,13.963127410427846,58.01526242012235,85.9967
IN,Senate,42.42633551137972,48.275862068965516,2.605474573419861,6.78849775273741,42.78146740688363,46.2721
IA,Senate,45.49003365482535,43.68866279925335,4.234949527260281,17.934797498442077,44.07517429202835,21.9061
IA,Governor,45.49003365482535,39.80014554887981,3.889240596607817,15.126192418302326,40.97013730619231,10.7678
KS,Senate,43.25556533851103,41.16074260240027,4.148918460427007,17.213524391272006,41.95763897140584,10.7791
KS,Governor,43.25556533851103,52.87519663772351,3.7390737319509286,13.980672372965444,49.696785096320774,47.9452
KY,Senate,38.46817941987608,41.48936170212766,3.2563742300853606,10.603973126364023,38.73785493689985,46.3942
LA,Senate,20.82507169120932,20.82507169120932,3.609205374536657,13.02636343558429,21.00902230354791,0.0
ME,Governor,47.50684461591846,56.66194391359159,3.819378587912994,14.587652797808255,55.22576944155873,78.1667
MD,Senate,59.60060257679597,43.02325581395348,3.22727473828502,10.415302236372646,59.27812270087929,95.9507
MD,Governor,59.60060257679597,68.18181818181817,3.690385983067036,13.618948704017653,65.12100594614367,99.489
MA,Governor,63.42754700682979,63.801813291246255,4.177461694085178,17.451186205549003,63.67093083937993,67.0194
MI,Governor,52.09968939110665,55.77064436354097,3.897049387057253,15.186993925163312,55.35179518891055,74.5704
MN,Governor,54.65445805866372,54.40223453037426,4.269063354069712,18.22490192106094,54.43533536293611,69.2866
MO,Senate,43.48693780265842,43.467261519921216,4.585175597072515,21.023835255989297,43.50995033041756,43.436
NE,Governor,37.204872788557424,37.204872788557424,4.258347320514128,18.13352190212985,37.204872788557424,2.9982
NV,Senate,50.11676011924624,48.954568297608894,4.588047355831359,21.05017853935112,49.10725907497578,45.2059
NV,Governor,50.11676011924624,49.10271718965288,4.581786476373547,20.99276731507952,49.23417864556291,45.8793
NH,Senate,50.290426774892985,54.029576998975045,4.077342744132338,16.624723853128625,53.68482713132667,65.9756
NH,Governor,50.290426774892985,41.18274926050719,4.596938293514038,21.131841674375757,42.13750784950314,20.1509
NM,Governor,56.00332001977625,55.10531414341222,4.574253147865036,20.923791860753184,55.20870122410659,69.127
NY,Senate,65.32933917622134,61.349744902125394,3.7512311064425945,14.07173481394253,62.72541707796807,96.7252
NY,Governor,65.32933917622134,55.3198585682536,4.325731364613785,18.711951838803436,56.46532691697093,80.3554
NC,Senate,49.56821954323046,49.649377489647726,4.727563366169299,22.349855381146,49.65927165145602,48.529
ND,Senate,26.86014703279988,26.86014703279988,4.537650234611419,20.590269651669068,27.044097645138468,0.2791
OH,Senate,45.37027389356207,50.494982212219185,4.491861306713116,20.17681799874645,49.932914098803,49.8292
OH,Governor,45.37027389356207,41.38849628945131,4.694668539701981,22.03991269766753,41.844164310178556,22.7251
OK,Governor,32.93398111723862,47.11204730887743,5.201745560261071,27.05815687369576,44.93913473607337,44.5472
OK,Senate,32.93398111723862,38.12521064375205,4.631188757364308,21.447909306337564,36.407679839288235,35.6434
OK2,Senate,32.93398111723862,40.92561250392585,4.494281108468941,20.19856268194081,38.24752476980699,37.5749
OR,Senate,57.60816808687109,61.78960096735187,3.787447926781823,14.344761798083931,60.363749059953044,90.6778
OR,Governor,57.60816808687109,48.46819409981528,4.779107360992926,22.839867167896767,51.544526301955344,56.9588
PA,Senate,52.82642047516033,53.224762470395646,4.702611031478415,22.11455051338248,53.20633405038389,55.6814
PA,Governor,52.82642047516033,56.2125387076909,4.499669535574313,20.247025929375557,55.92075112440258,60.5146
RI,Governor,63.57894393041108,58.44155844155844,4.823098807617431,23.262282108040683,60.27399956498785,57.8915
SC,Senate,41.54334670940243,40.657953563679264,3.248210748460862,10.550873066416674,41.6628389020733,6.4378
SC,Governor,41.54334670940243,46.351231617614566,3.1520246764896904,9.935259561199938,41.976282179068946,6.7447
SD,Senate,36.27385316539532,41.7702142926362,5.05194605666604,25.522158959463543,39.91244258713796,12.7021
