state_po,office,BPI,weighted_polls,weighted_sd,weighted_var,lean,dem_wins
AL,Governor,38.85691108757344,38.85691108757344,3.4435750397803706,11.85820905459838,38.85691108757344,6.4062
AL,Senate,38.85691108757344,38.85691108757344,3.4435750397803706,11.85820905459838,39.04023943158845,6.7466
AK,Senate,42.34414164928131,42.34414164928131,3.662409694796975,13.41324477254287,42.52746999329632,43.3815
AK,Governor,42.34414164928131,42.34414164928131,3.662409694796975,13.41324477254287,42.34414164928131,43.1921
AZ,Senate,41.38652082164871,53.660661730068846,4.599032286725177,21.15109797434061,52.48377216682327,59.4932
AZ,Governor,41.38652082164871,50.360659463641845,4.108869149103394,16.882805684453647,49.413135176283554,47.673
AR,Senate,36.5803502611594,41.21621621621621,4.627978184508368,21.41818207628537,39.628051761788385,18.1032
AR,Governor,36.5803502611594,38.40794997480911,3.942670657697096,15.544651915065652,38.115991593794305,13.7155
CA,Governor,62.58687245579007,65.1685393258427,3.2192446282040383,10.363535976220556,64.24769105585308,98.1623
CA,Senate,62.58687245579007,62.58687245579008,3.1657890566840363,10.0222203514204,62.77020079980508,97.0105
CO,Senate,54.268120302384304,53.94676060986604,4.449367352316436,19.79686983585937,54.02640752805367,66.4786
CO,Governor,54.268120302384304,53.28980583375272,3.666406504739464,13.442536657995849,53.494901928459186,65.421
CT,Senate,58.526242019500806,57.4793875147232,3.6604951019902745,13.399224391694789,57.91817834448602,62.4645
CT,Governor,58.526242019500806,55.810769856484654,3.7015301757971897,13.701325642337174,56.72474340508907,60.6181
FL,Senate,48.53526438955828,48.094048535603626,4.593428706678606,21.09958728333909,48.16388099375334,39.988
FL,Governor,48.53526438955828,46.49400576457318,4.32575664320779,18.712170536256327,46.70901219213934,31.6175
GA,Senate,41.97169174882852,51.37194741039259,4.129456843643037,17.05241382351031,50.49119564058641,52.9881
GA,Governor,41.97169174882852,47.60160583888092,3.542462485279132,12.549040459610003,47.11646653964576,30.6348
HI,Governor,69.17210294990738,69.17210294990738,3.000499635207481,9.002998060880227,69.17210294990738,99.9943
HI,Senate,69.17210294990738,69.17210294990738,3.000499635207481,9.002998060880227,69.3554312939224,99.996
ID,Governor,34.35676477964845,34.35676477964845,4.286929328014468,18.377763063390574,34.35676477964845,1.3216
ID,Senate,34.35676477964845,34.35676477964845,4.286929328014468,18.377763063390574,34.54009312366346,1.4136
IL,Senate,57.926424852004544,56.0880829015544,2.2247543158064422,4.949531765699391,58.04866988895806,90.8516
IL,Governor,57.926424852004544,56.350272275576515,3.816770974717965,14.56774067344952,56.890903354641594,82.2068
IN,Senate,42.42633551137972,48.275862068965516,3.6024446533813657,12.977607480675989,46.254800063286005,48.0672
IA,Senate,45.49003365482535,47.57268104957857,3.735916866787641,13.957074835548385,46.997306305687275,33.5631
IA,Governor,45.49003365482535,40.937833254745385,3.581969598248505,12.830506202776554,44.94658004175362,23.1518
KS,Senate,43.25556533851103,41.16074260240027,4.722353676907314,22.300624249800027,41.64796078666751,12.4467
KS,Governor,43.25556533851103,52.87519663772352,4.082163441586076,16.664058363821873,50.87807072135189,55.45
KY,Senate,38.46817941987608,41.48936170212766,3.2563742300853606,10.603973126364023,38.73725146996401,46.4019
LA,Senate,20.82507169120932,20.82507169120932,3.609205374536657,13.02636343558429,21.008400035224327,0.0
ME,Governor,47.50684461591846,56.219759727125606,3.7260328331940182,13.883320674039847,53.3409352600184,69.5037
MD,Senate,59.60060257679597,43.02325581395348,3.22727473828502,10.415302236372646,59.277519233943444,96.0407
MD,Governor,59.60060257679597,59.60060257679597,3.614376094545441,13.063714552821557,59.60060257679597,95.2004
MA,Governor,63.42754700682979,63.801813291246255,4.795196446466749,22.99390896020733,63.72177060175274,67.0858
MI,Governor,52.09968939110665,55.83751426387033,4.416735053538342,19.50754853315434,55.34899041221563,73.23
MN,Governor,54.65445805866372,54.96770569158467,4.312218422651934,18.59522772465873,54.92625196692189,71.1698
MO,Senate,43.48693780265842,43.50833985867945,4.741645679629935,22.483203751153223,43.542624034081825,43.4776
NE,Governor,37.204872788557424,37.204872788557424,4.258347320514128,18.13352190212985,37.204872788557424,2.9585
NV,Senate,50.11676011924624,50.339309999337786,4.300034583919615,18.49029742290473,50.32762039643023,51.8186
NV,Governor,50.11676011924624,50.21760827079235,4.284607874359405,18.35786463702262,50.186012869867824,51.0519
NH,Senate,50.290426774892985,55.775142791992764,3.481409952053898,12.120215254259923,54.05494978319297,68.4372
NH,Governor,50.290426774892985,40.93848001247756,3.769081544003991,14.205975685351508,44.02844620761424,24.64
NM,Governor,56.00332001977625,54.70031675133038,4.462627397703318,19.915043290732285,54.90472087304131,68.1904
NY,Senate,65.32933917622134,62.90087066566817,3.865290981029506,14.940474368028042,63.77994918170499,97.5858
NY,Governor,65.32933917622134,57.43259222955977,4.396306395839704,19.327509926101087,58.344515192033256,86.3879
NC,Senate,49.56821954323046,48.956507278393055,4.348522111521732,18.909644554393427,49.059577072478845,45.7729
ND,Senate,26.86014703279988,26.86014703279988,4.537650234611419,20.590269651669068,27.043475376814886,0.2531
OH,Senate,45.37027389356207,50.24352429833544,4.512615633601153,20.363699856621537,49.81571630039318,49.2732
OH,Governor,45.37027389356207,42.40191118324936,4.699374394945125,22.084119703865863,42.690297551652996,25.2867
OK,Governor,32.93398111723862,44.4705456817253,4.900406340758639,24.01398230454748,42.14242531054427,41.4999
OK,Senate,32.93398111723862,36.70584415584416,4.832142933360057,23.34960532842153,35.938379972572406,35.1453
OK2,Senate,32.93398111723862,38.011095911232715,4.724924255641236,22.32490922154689,36.9644832571594,36.2304
OR,Governor,57.60816808687109,50.22666107770415,3.751193294437108,14.071451132229924,56.943485744246395,81.6037
OR,Senate,57.60816808687109,57.60816808687109,3.1195021825735223,9.73129386708097,57.7914964308861,86.2683
PA,Senate,52.82642047516033,54.22534030374152,4.134860880259838,17.09707449910316,54.11479443739737,57.3584
PA,Governor,52.82642047516033,54.917721994194046,4.061960532015781,16.49952336365393,54.71530642949962,58.4151
